DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2006,6.5766125,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2007,6.3299065,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2008,6.0842891,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2009,5.8396544,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2010,5.5944524,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2011,5.348897,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2012,5.1030979,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2013,4.8570757,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2014,4.6110368,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2015,4.3650894,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2016,4.1193461,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2017,3.8856926,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2018,3.5937188,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2019,3.3278561,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2020,2.9138427,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_HCF_H-B: Proportion of health care facilities with basic hygiene services,_T: Total,2019,100,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_HCF_H-N: Proportion of health care facilities with no hygiene service,_T: Total,2019,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_HCF_S-B: Proportion of health care facilities with basic sanitation services,_T: Total,2019,48,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,WS_HCF_S-N: Proportion of health care facilities with no sanitation service,_T: Total,2019,0,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2020) WASH in Health Care Facilities,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2000,13.9069736310923,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.0796456352112,14.7816791957154,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2001,13.9860437759058,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.1566822582335,14.8636212100908,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2002,14.1427155386557,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.3012601328624,15.0023564285246,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2003,14.2988056201781,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.4572068630887,15.1722193003162,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2004,14.403204506557,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.5530255790613,15.2771170454097,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2005,14.4129075773213,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.570037568177,15.2940830021432,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2006,14.3359615193642,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.4758996944979,15.220342416971,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2007,14.1550247710357,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.3061078452147,15.0296109544314,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2008,13.9110693300985,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,13.073657440465,14.786862579678,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2009,13.6349262767747,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.8079957509949,14.5099359646492,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2010,13.3455775729488,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.5254597900475,14.2297132022115,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2011,13.0603520621664,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,12.2361692254542,13.9468909732784,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2012,12.7733449572928,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.9213557097722,13.7151695473184,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2013,12.5081011568097,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.542799515746,13.5943014765909,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2014,12.2556121515911,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,11.1024522513538,13.517538625007,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2015,11.9985586059724,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.6178008127731,13.5343179188498,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2016,11.7307417653264,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.0847907384465,13.6124921599096,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2017,11.4332797600356,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.53637241187956,13.6812762803106,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2018,11.1465685240197,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.99134288719968,13.741611975981,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0: Infant mortality rate,_T: Total,2019,10.8555097897201,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.44505627307799,13.810148456177,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2000,98.245499,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2001,98.288261,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2002,98.331024,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2003,98.373787,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2004,98.41655,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2005,98.45932,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2006,98.502083,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2007,98.544846,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2008,98.587608,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2009,98.630371,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2010,98.673141,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2011,98.715904,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2012,98.758667,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2013,98.80143,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2014,98.844193,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2015,98.886963,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2016,98.886963,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2017,98.886963,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2018,98.886963,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-I: Proportion of population using improved drinking water sources,_T: Total,2019,98.886963,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2000,1.7545044,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2001,1.71174,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2002,1.6689757,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2003,1.6262114,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2004,1.5834471,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2005,1.5406828,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2006,1.4979185,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2007,1.4551541,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2008,1.4123898,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2009,1.3696254,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2010,1.3268611,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2011,1.2840968,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2012,1.2413325,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2013,1.1985681,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2014,1.1558038,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2015,1.1130395,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2016,1.1130395,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2017,1.1130395,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2018,1.1130395,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,WS_PPL_W-UI: Proportion of population using unimproved drinking water sources,_T: Total,2019,1.1130395,,PCNT: %,,,,,,,,WHO/UNICEF Joint Monitoring Programme (2021),,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2000,10.7540272036781,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,10.2634432498106,11.2538283439301,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2001,10.3244429371283,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.84353591601066,10.8037362150049,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2002,9.98239008399937,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.51552635856157,10.4652679179855,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2003,9.69149778832688,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,9.2334397618281,10.1759082191929,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2004,9.41289730187238,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.97196890378392,9.87584672051271,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2005,9.11572460877949,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.68858366078915,9.5685303011717,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0: Infant mortality rate,_T: Total,2006,8.77046628379269,,D_PER_1000_B: Deaths per 1000 live births,A: Normal value,,8.35829764515787,9.2137974498119,,,,UN_IGME,,,,,,_T: Total
